1104b09c7f1f434a89a30a977b052c53,2,Q7432
1104b09c7f1f434a89a30a977b052c53,3,Q8050867
1104b09c7f1f434a89a30a977b052c53,13,Q1801
1104b09c7f1f434a89a30a977b052c53,16,Q627
1104b09c7f1f434a89a30a977b052c53,17,Q623
1104b09c7f1f434a89a30a977b052c53,19,Q11579
1104b09c7f1f434a89a30a977b052c53,20,Q660
1104b09c7f1f434a89a30a977b052c53,21,Q706
1104b09c7f1f434a89a30a977b052c53,22,Q663
1104b09c7f1f434a89a30a977b052c53,23,Q19647
1104b09c7f1f434a89a30a977b052c53,24,Q677
1104b09c7f1f434a89a30a977b052c53,25,Q19647
1104b09c7f1f434a89a30a977b052c53,27,Q731
1104b09c7f1f434a89a30a977b052c53,28,Q658
1104b09c7f1f434a89a30a977b052c53,29,Q674
1104b09c7f1f434a89a30a977b052c53,31,Q758
1104b09c7f1f434a89a30a977b052c53,32,Q740
1104b09c7f1f434a89a30a977b052c53,33,Q753
1104b09c7f1f434a89a30a977b052c53,34,Q708
1104b09c7f1f434a89a30a977b052c53,35,Q938
1104b09c7f1f434a89a30a977b052c53,36,Q725
1104b09c7f1f434a89a30a977b052c53,37,Q744
1104b09c7f1f434a89a30a977b052c53,38,Q29539
1104b09c7f1f434a89a30a977b052c53,39,Q204570
1104b09c7f1f434a89a30a977b052c53,40,Q204570
1104b09c7f1f434a89a30a977b052c53,41,Q407142
1104b09c7f1f434a89a30a977b052c53,42,Q187607
