5f50cabcafd1482e98d9dc446d735f5e,1,0,['Q190154']
5f50cabcafd1482e98d9dc446d735f5e,2,0,['Q2342577']
5f50cabcafd1482e98d9dc446d735f5e,3,0,['Q530397']
5f50cabcafd1482e98d9dc446d735f5e,4,0,['Q12068060']
5f50cabcafd1482e98d9dc446d735f5e,5,0,['Q111814394']
5f50cabcafd1482e98d9dc446d735f5e,6,0,['Q132576']
5f50cabcafd1482e98d9dc446d735f5e,7,0,['Q132576']
5f50cabcafd1482e98d9dc446d735f5e,8,0,['Q1076011']
5f50cabcafd1482e98d9dc446d735f5e,9,0,['Q166343']
5f50cabcafd1482e98d9dc446d735f5e,11,0,['Q748929']
5f50cabcafd1482e98d9dc446d735f5e,12,0,['Q506308']
5f50cabcafd1482e98d9dc446d735f5e,13,0,['Q27074864']
5f50cabcafd1482e98d9dc446d735f5e,14,0,['Q8236']
5f50cabcafd1482e98d9dc446d735f5e,15,0,['Q11446']
5f50cabcafd1482e98d9dc446d735f5e,16,0,['Q492096']
5f50cabcafd1482e98d9dc446d735f5e,17,0,['Q48']
5f50cabcafd1482e98d9dc446d735f5e,18,0,['Q8918']
5f50cabcafd1482e98d9dc446d735f5e,19,0,['Q8918']
5f50cabcafd1482e98d9dc446d735f5e,20,0,['Q949916']
5f50cabcafd1482e98d9dc446d735f5e,21,0,['Q8918']
5f50cabcafd1482e98d9dc446d735f5e,22,0,['Q210070']
5f50cabcafd1482e98d9dc446d735f5e,23,0,['Q213141']
5f50cabcafd1482e98d9dc446d735f5e,24,0,['Q43987']
5f50cabcafd1482e98d9dc446d735f5e,25,0,['Q49708409']
5f50cabcafd1482e98d9dc446d735f5e,26,0,['Q2376482']
5f50cabcafd1482e98d9dc446d735f5e,27,0,['Q49014635']
5f50cabcafd1482e98d9dc446d735f5e,28,0,['Q1073']
5f50cabcafd1482e98d9dc446d735f5e,29,0,['Q892845']
5f50cabcafd1482e98d9dc446d735f5e,31,0,['Q6723']
5f50cabcafd1482e98d9dc446d735f5e,32,0,['Q77332']
5f50cabcafd1482e98d9dc446d735f5e,33,0,['Q30']
5f50cabcafd1482e98d9dc446d735f5e,34,0,['Q752274']
5f50cabcafd1482e98d9dc446d735f5e,35,0,['Q18836']
5f50cabcafd1482e98d9dc446d735f5e,36,0,['Q206273']
5f50cabcafd1482e98d9dc446d735f5e,37,0,['Q132922']
5f50cabcafd1482e98d9dc446d735f5e,38,0,['Q110027898']
5f50cabcafd1482e98d9dc446d735f5e,39,0,['Q8262833']
5f50cabcafd1482e98d9dc446d735f5e,40,0,['Q45722']
5f50cabcafd1482e98d9dc446d735f5e,41,0,['Q45722']
5f50cabcafd1482e98d9dc446d735f5e,42,0,['Q1048446']
5f50cabcafd1482e98d9dc446d735f5e,43,0,['Q265420']
5f50cabcafd1482e98d9dc446d735f5e,44,0,['Q4167836']
5f50cabcafd1482e98d9dc446d735f5e,45,0,['Q4167836']
5f50cabcafd1482e98d9dc446d735f5e,46,0,['Q63375282']
5f50cabcafd1482e98d9dc446d735f5e,47,0,['Q11173']
5f50cabcafd1482e98d9dc446d735f5e,48,0,['Q23907']
5f50cabcafd1482e98d9dc446d735f5e,49,0,['Q1059263']
5f50cabcafd1482e98d9dc446d735f5e,50,0,['Q4126704']
5f50cabcafd1482e98d9dc446d735f5e,51,0,['Q148462']
5f50cabcafd1482e98d9dc446d735f5e,52,0,['Q916']
5f50cabcafd1482e98d9dc446d735f5e,53,0,['Q628239']
5f50cabcafd1482e98d9dc446d735f5e,54,0,['Q492096']
5f50cabcafd1482e98d9dc446d735f5e,55,0,['Q724987']
5f50cabcafd1482e98d9dc446d735f5e,56,0,['Q838368']
5f50cabcafd1482e98d9dc446d735f5e,57,0,['Q838368']
5f50cabcafd1482e98d9dc446d735f5e,58,0,['Q28378282']
5f50cabcafd1482e98d9dc446d735f5e,59,0,['Q1995526']
5f50cabcafd1482e98d9dc446d735f5e,60,0,['Q1995526']
5f50cabcafd1482e98d9dc446d735f5e,61,0,['Q1995526']
5f50cabcafd1482e98d9dc446d735f5e,62,0,['Q1995526']
5f50cabcafd1482e98d9dc446d735f5e,63,0,['Q1995526']
5f50cabcafd1482e98d9dc446d735f5e,64,0,['Q1432117']
5f50cabcafd1482e98d9dc446d735f5e,65,0,['Q1037395']
5f50cabcafd1482e98d9dc446d735f5e,66,0,['Q1037395']
5f50cabcafd1482e98d9dc446d735f5e,67,0,['Q36794']
5f50cabcafd1482e98d9dc446d735f5e,68,0,['Q4972785']
5f50cabcafd1482e98d9dc446d735f5e,69,0,['Q63967707']
5f50cabcafd1482e98d9dc446d735f5e,71,0,['Q76287']
5f50cabcafd1482e98d9dc446d735f5e,72,0,['Q2700010']
5f50cabcafd1482e98d9dc446d735f5e,73,0,['Q6723']
5f50cabcafd1482e98d9dc446d735f5e,74,0,['Q34687']
5f50cabcafd1482e98d9dc446d735f5e,75,0,['Q4865372']
5f50cabcafd1482e98d9dc446d735f5e,76,0,['Q79079157']
5f50cabcafd1482e98d9dc446d735f5e,77,0,['Q838368']
5f50cabcafd1482e98d9dc446d735f5e,78,0,['Q42326']
5f50cabcafd1482e98d9dc446d735f5e,79,0,['Q42326']
