bd00b752eba94953882023490ade0978,0,1,Q197
bd00b752eba94953882023490ade0978,1,1,Q197
bd00b752eba94953882023490ade0978,2,1,Q197
bd00b752eba94953882023490ade0978,3,1,Q197
bd00b752eba94953882023490ade0978,4,1,Q197
bd00b752eba94953882023490ade0978,5,1,Q197
bd00b752eba94953882023490ade0978,6,1,Q197
bd00b752eba94953882023490ade0978,7,1,Q197
bd00b752eba94953882023490ade0978,8,1,Q197
bd00b752eba94953882023490ade0978,9,1,Q197
bd00b752eba94953882023490ade0978,10,1,Q197
bd00b752eba94953882023490ade0978,11,1,Q197
bd00b752eba94953882023490ade0978,12,1,Q197
bd00b752eba94953882023490ade0978,13,1,Q197
bd00b752eba94953882023490ade0978,14,1,Q197
bd00b752eba94953882023490ade0978,15,1,Q197
bd00b752eba94953882023490ade0978,16,1,Q197
bd00b752eba94953882023490ade0978,17,1,Q197
bd00b752eba94953882023490ade0978,18,1,Q197
bd00b752eba94953882023490ade0978,19,1,Q197
bd00b752eba94953882023490ade0978,20,1,Q197
bd00b752eba94953882023490ade0978,21,1,Q197
bd00b752eba94953882023490ade0978,22,1,Q197
bd00b752eba94953882023490ade0978,23,1,Q197
bd00b752eba94953882023490ade0978,24,1,Q197
bd00b752eba94953882023490ade0978,25,1,Q197
bd00b752eba94953882023490ade0978,26,1,Q197
bd00b752eba94953882023490ade0978,27,1,Q197
bd00b752eba94953882023490ade0978,28,1,Q197
bd00b752eba94953882023490ade0978,29,1,Q197
bd00b752eba94953882023490ade0978,30,1,Q197
bd00b752eba94953882023490ade0978,31,1,Q197
bd00b752eba94953882023490ade0978,32,1,Q197
bd00b752eba94953882023490ade0978,33,1,Q197
bd00b752eba94953882023490ade0978,34,1,Q197
bd00b752eba94953882023490ade0978,35,1,Q197
bd00b752eba94953882023490ade0978,36,1,Q197
bd00b752eba94953882023490ade0978,1,2,Q319654
bd00b752eba94953882023490ade0978,2,2,Q18041883
bd00b752eba94953882023490ade0978,3,2,Q10853543
