74fc7b22dac0461a8a522480483bae4a,1,1,Q104483357
74fc7b22dac0461a8a522480483bae4a,2,1,Q104483357
74fc7b22dac0461a8a522480483bae4a,3,1,Q104483357
74fc7b22dac0461a8a522480483bae4a,4,1,Q104483357
74fc7b22dac0461a8a522480483bae4a,5,1,Q104483357
74fc7b22dac0461a8a522480483bae4a,6,1,Q104483357
74fc7b22dac0461a8a522480483bae4a,7,1,Q104483357
74fc7b22dac0461a8a522480483bae4a,8,1,Q104483357
74fc7b22dac0461a8a522480483bae4a,9,1,Q104483357
74fc7b22dac0461a8a522480483bae4a,10,1,Q104483357
74fc7b22dac0461a8a522480483bae4a,11,1,Q37215448
74fc7b22dac0461a8a522480483bae4a,12,1,Q37215448
74fc7b22dac0461a8a522480483bae4a,13,1,Q104483357
74fc7b22dac0461a8a522480483bae4a,14,1,Q104483357
74fc7b22dac0461a8a522480483bae4a,15,1,Q104483357
74fc7b22dac0461a8a522480483bae4a,16,1,Q104483357
74fc7b22dac0461a8a522480483bae4a,17,1,Q104483357
74fc7b22dac0461a8a522480483bae4a,18,1,Q104483357
74fc7b22dac0461a8a522480483bae4a,19,1,Q37215448
74fc7b22dac0461a8a522480483bae4a,20,1,Q37215448
74fc7b22dac0461a8a522480483bae4a,21,1,Q37215448
74fc7b22dac0461a8a522480483bae4a,22,1,Q37215448
74fc7b22dac0461a8a522480483bae4a,23,1,Q104483357
74fc7b22dac0461a8a522480483bae4a,24,1,Q104483357
74fc7b22dac0461a8a522480483bae4a,25,1,Q37215448
74fc7b22dac0461a8a522480483bae4a,26,1,Q37215448
74fc7b22dac0461a8a522480483bae4a,27,1,Q37215448
74fc7b22dac0461a8a522480483bae4a,28,1,Q37215448
74fc7b22dac0461a8a522480483bae4a,29,1,Q37215448
74fc7b22dac0461a8a522480483bae4a,30,1,Q37215448
74fc7b22dac0461a8a522480483bae4a,31,1,Q104483357
74fc7b22dac0461a8a522480483bae4a,32,1,Q104483357
74fc7b22dac0461a8a522480483bae4a,33,1,Q104483357
74fc7b22dac0461a8a522480483bae4a,34,1,Q37215448
74fc7b22dac0461a8a522480483bae4a,35,1,Q37215448
74fc7b22dac0461a8a522480483bae4a,36,1,Q104483357
74fc7b22dac0461a8a522480483bae4a,37,1,Q104483357
74fc7b22dac0461a8a522480483bae4a,38,1,Q37215448
74fc7b22dac0461a8a522480483bae4a,39,1,Q104483357
74fc7b22dac0461a8a522480483bae4a,40,1,Q104483357
74fc7b22dac0461a8a522480483bae4a,41,1,Q104483357
74fc7b22dac0461a8a522480483bae4a,42,1,Q37215448
74fc7b22dac0461a8a522480483bae4a,43,1,Q104483357
74fc7b22dac0461a8a522480483bae4a,44,1,Q104483357
74fc7b22dac0461a8a522480483bae4a,45,1,Q37215448
74fc7b22dac0461a8a522480483bae4a,46,1,Q37215448
74fc7b22dac0461a8a522480483bae4a,47,1,Q104483357
74fc7b22dac0461a8a522480483bae4a,48,1,Q104483357
74fc7b22dac0461a8a522480483bae4a,49,1,Q37215448
74fc7b22dac0461a8a522480483bae4a,50,1,Q37215448
74fc7b22dac0461a8a522480483bae4a,51,1,Q37215448
74fc7b22dac0461a8a522480483bae4a,52,1,Q37215448
74fc7b22dac0461a8a522480483bae4a,53,1,Q104483357
74fc7b22dac0461a8a522480483bae4a,54,1,Q37215448
74fc7b22dac0461a8a522480483bae4a,55,1,Q37215448
74fc7b22dac0461a8a522480483bae4a,56,1,Q37215448
74fc7b22dac0461a8a522480483bae4a,57,1,Q37215448
74fc7b22dac0461a8a522480483bae4a,58,1,Q104483357
74fc7b22dac0461a8a522480483bae4a,59,1,Q104483357
74fc7b22dac0461a8a522480483bae4a,60,1,Q37215448
74fc7b22dac0461a8a522480483bae4a,61,1,Q37215448
74fc7b22dac0461a8a522480483bae4a,62,1,Q56604119
74fc7b22dac0461a8a522480483bae4a,63,1,Q37215448
74fc7b22dac0461a8a522480483bae4a,64,1,Q37215448
74fc7b22dac0461a8a522480483bae4a,65,1,Q37215448
74fc7b22dac0461a8a522480483bae4a,66,1,Q37215448
74fc7b22dac0461a8a522480483bae4a,67,1,Q104483357
74fc7b22dac0461a8a522480483bae4a,68,1,Q37215448
74fc7b22dac0461a8a522480483bae4a,69,1,Q37215448
74fc7b22dac0461a8a522480483bae4a,70,1,Q37215448
